id,video_name,large_vs_large,large_vs_small,int_vs_int,large_vs_female,small_vs_female,int_vs_female,female_vs_female,female_vs_male,large_courting,intermediate_courting,small_courting,number_focal,number_large_male,number_small_male,number_model_female,male_chased_juvenile,tank_id,pairwise_distance_large_males,pairwise_distance_small_males,pairwise_distance_females,pairewise_distance_juvs,total_fish,date,comments,small_vs_small,observer,treatment,total_courtship,total_aggression,aggression_towards_females_by_males,aggression_towards_males_by_males,good_video
LL2_09-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_29_2016_LL2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,14.333333333333334,3.6666666666666665,0.0,4.0,0.0,LL2,328.74,NaN,376.52,542.9966666666667,22.0,2016-09-29,0,0,RE,LL,2.3333333333333335,0.0,0.0,0.0,TRUE
LL2_10-06-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_06_2016_LL2_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,10.666666666666666,3.3333333333333335,0.0,3.3333333333333335,0.0,LL2,473.84333333333336,NaN,459.61333333333334,369.69,17.333333333333332,2016-10-06,0,0,RE,LL,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL2_10-13-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_13_2016_LL2_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,6.666666666666667,3.6666666666666665,0.0,3.6666666666666665,0.0,LL2,426.62333333333333,NaN,669.42,489.8333333333333,14.0,2016-10-13,0,0,RE,LL,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL2_10-20-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_20_2016_LL2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,10.0,4.0,0.0,3.3333333333333335,0.0,LL2,404.1,NaN,392.1666666666667,302.22666666666663,17.333333333333332,2016-10-20,0,0,RE,LL,1.6666666666666667,0.0,0.0,0.0,TRUE
LL2_10-27-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_27_2016_LL2_11min.mp4,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,4.333333333333333,3.6666666666666665,0.0,3.6666666666666665,0.0,LL2,484.9866666666667,NaN,659.4466666666667,543.5233333333333,11.666666666666666,2016-10-27,0,0,RE,LL,2.0,1.3333333333333333,0.0,1.0,TRUE
LL2_11-04-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_04_2016_LL2_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,3.0,4.0,0.0,2.0,0.0,LL2,514.5966666666667,NaN,464.02,415.77666666666664,9.0,2016-11-04,parasite :(,0,RE,LL,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL2_11-10-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_10_2016_LL2_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.666666666666667,4.0,0.0,4.0,0.0,LL2,511.6933333333333,NaN,456.65,566.7133333333334,15.666666666666666,2016-11-10,two large males courted two females for long amounts of time,0,RE,LL,4.0,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL2_11-17-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_17_2016_LL2_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,10.0,4.0,0.0,4.0,0.0,LL2,446.5833333333333,NaN,229.03333333333333,685.8566666666667,18.0,2016-11-17,fish are occupied eating something...,0,RE,LL,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL3_10-28-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_28_2016_LL3_11min.mp4,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,3.0,0.0,3.6666666666666665,0.0,LL3,419.2166666666667,NaN,554.9666666666667,188.23,7.666666666666667,2016-10-28,0,0,SK,LL,0.3333333333333333,1.3333333333333333,0.0,1.0,TRUE
LL3_11-04-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_04_2016_LL3_11min.mp4,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,3.6666666666666665,0.0,3.6666666666666665,0.0,LL3,871.0266666666666,NaN,322.48333333333335,630.73,8.666666666666666,2016-11-04,0,0,SK,LL,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,TRUE
LL3_11-10-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_10_2016_LL3_11min.mp4,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,4.0,4.0,0.0,3.6666666666666665,0.0,LL3,540.63,NaN,380.6166666666667,608.2133333333334,11.666666666666666,2016-11-10,0,0,RE,LL,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,TRUE
LS1_03-20-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/03_20_2016_LS1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8.5,1.0,1.0,3.0,0.0,LS1,NaN,NaN,234.86952648229732,454.5802252223249,13.5,2016-03-20,,NA,NA,LS,0.5,0.0,0.0,0.0,FALSE
LS1_03-27-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/03_27_2016_LS1_1min.mp4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,9.0,2.0,1.0,4.5,0.0,LS1,341.84,NaN,563.3407143996455,523.293944984028,16.5,2016-03-27,,NA,NA,LS,0.5,0.5,0.0,0.5,FALSE
LS1_04-03-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/04_03_2016_LS1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,5.333333333333333,2.0,0.6666666666666666,3.0,0.0,LS1,322.49666666666667,NaN,438.05333333333334,534.95,11.0,2016-04-03,,NA,NA,LS,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,TRUE
LS1_04-10-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/04_10_2016_LS1_11min.mp4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,3.3333333333333335,2.0,1.0,4.333333333333333,0.0,LS1,681.8333333333334,55.08,508.25666666666666,519.215,10.666666666666666,2016-04-10,,NA,NA,LS,1.3333333333333333,2.0,0.0,2.0,TRUE
LS1_06-06-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_06_2016_LS1_1min.mp4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,18.5,1.5,1.5,3.5,0.5,LS1,130.98,672.05,351.88,418.365,25.0,2016-06-06,,NA,NA,LS,1.5,1.5,0.0,1.5,FALSE
LS1_06-08-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_08_2016_LS1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,3.3333333333333335,1.0,0.6666666666666666,3.0,0.0,LS1,NaN,NaN,303.9566666666667,183.51000000000002,8.0,2016-06-08,,NA,NA,LS,2.3333333333333335,0.0,0.0,0.0,TRUE
LS1_06-17-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_17_2016_LS1_11min.mp4,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,15.666666666666666,1.6666666666666667,0.6666666666666666,4.0,0.0,LS1,472.21,NaN,563.46,468.6,22.0,2016-06-17,"One large male courted one female, the other large male chased a small male when it got close to another female",0,RE,LS,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,TRUE
LS1_06-24-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_24_2016_LS1_11min.mp4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,10.0,2.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,LS1,489.45666666666665,399.59,635.4333333333333,518.97,16.0,2016-06-24,"The five courts came from one large male and one female, they were courting the entire time",0,RE,LS,3.0,0.3333333333333333,0.3333333333333333,0.0,TRUE
LS1_07-01-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_01_2016_LS1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,10.666666666666666,1.0,1.6666666666666667,4.0,0.6666666666666666,LS1,NaN,385.54999999999995,452.45666666666665,578.54,17.333333333333332,2016-07-01,One small male chased the other three times after it got near a female juvenile. One large male courted two females.,3,RE,LS,1.6666666666666667,0.0,0.0,0.0,TRUE
LS1_07-07-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_07_2016_LS1_11min.mp4,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,12.666666666666666,2.0,1.3333333333333333,3.6666666666666665,0.3333333333333333,LS1,312.7266666666667,771.55,199.22666666666666,461.49666666666667,19.666666666666668,2016-07-07,Same female courted by two different large males,0,RE,LS,1.0,1.6666666666666667,0.6666666666666666,1.0,TRUE
LS1_07-11-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_11_2016_LS1_11min.mp4,0.0,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,20.333333333333332,1.3333333333333333,1.6666666666666667,3.3333333333333335,0.6666666666666666,LS1,803.14,171.14499999999998,329.21666666666664,482.2133333333333,26.666666666666668,2016-07-11,0,0,RE,LS,1.6666666666666667,2.3333333333333335,2.0,0.3333333333333333,TRUE
LS1_07-18-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_18_2016_LS1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,3.0,0.0,0.0,9.333333333333334,2.0,1.3333333333333333,4.0,1.3333333333333333,LS1,505.15,427.56,640.29,626.0633333333333,16.666666666666668,2016-07-18,0,0,RE,LS,3.0,1.0,0.6666666666666666,0.3333333333333333,TRUE
LS1_07-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/07_29_2016_LS1_11min.mp4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,14.0,2.0,0.3333333333333333,4.0,0.3333333333333333,LS1,227.21666666666667,NaN,462.45,454.7166666666667,20.333333333333332,2016-07-29,0,0,RE,LS,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,TRUE
LS1_08-05-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_05_2016_LS1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.0,16.0,1.6666666666666667,1.3333333333333333,3.6666666666666665,0.6666666666666666,LS1,386.44,657.2,408.37333333333333,497.8533333333333,22.666666666666668,2016-08-05,A small male was aggressive towards a juvenile,0,RE,LS,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,TRUE
LS1_08-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_08_2016_LS1_11min.mp4,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,21.333333333333332,2.0,1.3333333333333333,3.6666666666666665,0.3333333333333333,LS1,628.3633333333333,199.9,626.4766666666667,535.79,28.333333333333332,2016-08-08,0,0,RE,LS,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,TRUE
LS1_08-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_15_2016_LS1_11min.mp4,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,11.333333333333334,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.0,LS1,445.45500000000004,NaN,249.63666666666666,368.46000000000004,16.333333333333332,2016-08-15,0,0,SK,LS,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,TRUE
LS1_08-26-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_26_2016_LS1_11min.mp4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,18.333333333333332,1.6666666666666667,1.3333333333333333,3.6666666666666665,0.6666666666666666,LS1,739.8800000000001,400.76,330.50666666666666,473.59000000000003,25.0,2016-08-26,0,0,RE,LS,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,TRUE
LS1_09-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_07_2016_LS1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,1.3333333333333333,4.0,0.6666666666666666,LS1,649.9266666666667,256.82,390.14,499.27,28.333333333333332,2016-09-07,Juvenile was jerk swimming,0,RE,LS,1.0,0.6666666666666666,0.0,0.6666666666666666,TRUE
LS1_09-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_15_2016_LS1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0,4.0,0.6666666666666666,LS1,354.8833333333333,328.85,408.18333333333334,431.77666666666664,33.0,2016-09-15,Large male chased juvenile,0,RE,LS,0.0,0.0,0.0,0.0,TRUE
LS1_09-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_22_2016_LS1_11min.mp4,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,15.333333333333334,2.0,1.0,4.0,0.0,LS1,297.75666666666666,NaN,299.13666666666666,568.8566666666667,22.333333333333332,2016-09-22,0,0,RE,LS,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,TRUE
LS1_09-30-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_30_2016_LS1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,17.666666666666668,2.0,1.6666666666666667,4.0,0.0,LS1,618.3133333333333,610.28,669.7633333333333,585.9166666666666,25.333333333333332,2016-09-30,0,0,RE,LS,0.3333333333333333,2.6666666666666665,2.3333333333333335,0.3333333333333333,TRUE
LS1_10-04-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_04_2016_LS1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,12.0,1.3333333333333333,1.3333333333333333,4.0,0.0,LS1,294.36,1148.33,604.6866666666667,543.7566666666667,18.666666666666668,2016-10-04,0,0,SK,LS,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,TRUE
LS1_10-13-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_13_2016_LS1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,14.333333333333334,2.0,2.0,4.0,0.3333333333333333,LS1,546.6433333333333,376.57666666666665,523.2433333333333,535.4433333333334,22.333333333333332,2016-10-13,small male agressive to juvenile,1,RE,LS,2.6666666666666665,0.0,0.0,0.0,TRUE
LS1_10-20-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_20_2016_LS1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,13.0,1.6666666666666667,1.6666666666666667,4.0,0.3333333333333333,LS1,612.76,199.84,636.6466666666666,505.55,20.333333333333332,2016-10-20,small male at lower left of tank seems to be attempting to mate with a small juvenile,1,RE,LS,2.0,1.0,0.3333333333333333,0.6666666666666666,TRUE
LS1_11-03-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_03_2016_LS1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,10.0,1.6666666666666667,1.3333333333333333,4.0,0.0,LS1,435.44,620.21,552.2433333333333,550.1700000000001,17.0,2016-11-03,0,0,RE,LS,3.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,TRUE
LS1_11-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_07_2016_LS1_11min.mp4,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.333333333333333,1.0,1.0,3.0,0.3333333333333333,LS1,NaN,NaN,496.67333333333335,573.37,9.333333333333334,2016-11-07,"small male chased a juvenile, large male chased that small male",0,RE,LS,1.0,2.0,0.0,2.0,TRUE
LS1_11-17-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_17_2016_LS1_11min.mp4,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,13.0,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.0,LS1,103.62,NaN,476.3833333333333,458.67,18.666666666666668,2016-11-17,0,0,RE,LS,1.3333333333333333,1.0,0.0,1.0,TRUE
LS2_06-08-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_08_2016_LS2_1min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.5,1.0,1.0,4.0,0.0,LS2,NaN,NaN,221.86,220.95999999999998,9.5,2016-06-08,large male courted female for entire video,NA,NA,LS,2.0,0.0,0.0,0.0,FALSE
LS2_06-17-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_17_2016_LS2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,2.6666666666666665,1.0,1.0,3.6666666666666665,0.0,LS2,NaN,NaN,280.07,615.4333333333333,8.333333333333334,2016-06-17,0,0,RE,LS,1.6666666666666667,0.0,0.0,0.0,TRUE
LS2_06-27-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_27_2016_LS2_11min.mp4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.3333333333333333,10.0,1.6666666666666667,1.0,4.0,0.0,LS2,337.925,NaN,351.91333333333336,477.6333333333333,16.666666666666668,2016-06-27,"Large male courted, by mirroring and showing off his body, then chased a female. The courted female was chased by another femle, then turned around and chased her back.",0,Rachel Koeter,LS,2.3333333333333335,1.0,0.3333333333333333,0.0,TRUE
LS2_07-08-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_08_2016_LS2_11min.mp4,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,6.333333333333333,2.0,2.0,4.0,0.3333333333333333,LS2,953.4200000000001,577.9866666666667,137.00666666666666,567.87,14.333333333333334,2016-07-08,"One SM chased other SM five times, 1 female chased one other female twice",5,RE,LS,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,TRUE
LS2_07-22-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_22_2016_LS2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,8.0,1.6666666666666667,2.0,4.0,0.0,LS2,774.5699999999999,664.4100000000001,289.28,316.10333333333335,15.666666666666666,2016-07-22,0,1,RE,LS,0.6666666666666666,0.3333333333333333,0.0,0.0,TRUE
LS2_07-25-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_25_2016_LS2_11min.mp4,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,4.0,1.3333333333333333,1.3333333333333333,3.3333333333333335,0.3333333333333333,LS2,586.86,1203.6,361.63666666666666,550.5,10.0,2016-07-25,Small male chased a juvenile,0,RE,LS,1.0,0.6666666666666666,0.0,0.3333333333333333,TRUE
LS2_08-05-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_05_2016_LS2_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,8.0,1.6666666666666667,2.0,3.6666666666666665,0.3333333333333333,LS2,432.96999999999997,413.87666666666667,140.9,462.65999999999997,15.333333333333334,2016-08-05,Small male chased the juvenile,0,RE,LS,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,TRUE
LS2_08-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_08_2016_LS2_11min.mp4,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,8.0,2.0,1.3333333333333333,3.3333333333333335,0.0,LS2,751.92,631.315,688.71,723.5600000000001,14.666666666666666,2016-08-08,0,0,RE,LS,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,TRUE
LS2_08-19-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_19_2016_LS2_11min.mp4,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.666666666666667,2.0,1.6666666666666667,4.0,0.0,LS2,493.12333333333333,650.15,465.4533333333333,590.93,15.333333333333334,2016-08-19,0,0,RE,LS,1.0,3.3333333333333335,0.0,3.3333333333333335,TRUE
LS2_08-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_29_2016_LS2_11min.mp4,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,5.333333333333333,2.0,1.6666666666666667,4.0,0.0,LS2,535.3766666666667,619.275,308.16333333333336,427.99666666666667,13.0,2016-08-29,0,0,SK,LS,0.3333333333333333,1.0,0.0,0.3333333333333333,TRUE
LS2_09-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_07_2016_LS2_11min.mp4,1.6666666666666667,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,14.666666666666666,2.0,2.0,4.0,0.0,LS2,771.5833333333333,558.4599999999999,387.97333333333336,486.91,22.666666666666668,2016-09-07,0,0,RE,LS,2.6666666666666665,3.0,0.3333333333333333,2.6666666666666665,TRUE
LS2_09-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_15_2016_LS2_11min.mp4,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,1.3333333333333333,2.0,4.0,0.0,LS2,674.19,405.7366666666667,550.4766666666667,575.73,20.666666666666668,2016-09-15,0,0,RE,LS,0.0,2.0,1.6666666666666667,0.3333333333333333,TRUE
LS2_09-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_22_2016_LS2_11min.mp4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.6666666666666667,0.6666666666666666,3.6666666666666665,0.0,LS2,193.9,NaN,546.89,435.87666666666667,15.0,2016-09-22,0,0,SK,LS,0.0,1.0,0.0,1.0,TRUE
LS2_09-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_29_2016_LS2_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.3333333333333333,3.6666666666666665,0.0,LS2,413.9233333333333,694.62,582.3633333333333,558.6433333333333,22.0,2016-09-29,0,0,RE,LS,0.0,0.6666666666666666,0.0,0.6666666666666666,TRUE
LS2_10-06-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_06_2016_LS2_11min.mp4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,13.0,1.6666666666666667,1.6666666666666667,4.0,0.0,LS2,200.25,1098.9650000000001,431.64,536.1866666666667,20.333333333333332,2016-10-06,0,0,RE,LS,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,TRUE
LS2_10-13-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_13_2016_LS2_11min.mp4,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.333333333333334,2.0,2.0,4.0,0.0,LS2,578.35,653.5366666666666,271.55333333333334,622.5166666666667,18.333333333333332,2016-10-13,0,0,RE,LS,1.0,1.6666666666666667,1.0,0.6666666666666666,TRUE
LS2_10-20-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_20_2016_LS2_11min.mp4,1.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.333333333333334,2.0,1.6666666666666667,4.0,0.0,LS2,657.5566666666667,939.925,299.9766666666667,579.8733333333333,16.0,2016-10-20,0,0,RE,LS,1.0,3.3333333333333335,2.0,1.3333333333333333,TRUE
